,1011,1112,1213,1314,1415,bath,bath_home,bath_opp,bath_points,bath_win,exeter,exeter_home,exeter_opp,exeter_points,exeter_win,game,gloucester,gloucester_home,gloucester_opp,gloucester_points,gloucester_win,harlequins,harlequins_home,harlequins_opp,harlequins_points,harlequins_win,irish,irish_home,irish_opp,irish_points,irish_win,leicester,leicester_home,leicester_opp,leicester_points,leicester_win,negatives,newcastle,newcastle_home,newcastle_opp,newcastle_points,newcastle_win,northampton,northampton_home,northampton_opp,northampton_points,northampton_win,opponent,points,points_against,points_diff,round,sale,sale_home,sale_opp,sale_points,sale_win,saracens,saracens_home,saracens_opp,saracens_points,saracens_win,team,wasps,wasps_home,wasps_opp,wasps_points,wasps_win,welsh,welsh_home,welsh_opp,welsh_points,welsh_win,win,worcester,worcester_home,worcester_opp,worcester_points,worcester_win,yorkshire,yorkshire_home,yorkshire_opp,yorkshire_points,yorkshire_win
79,0.0,1.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,80,0,0,0,0.0,0,1,1,0,30.0,1,1,0,1,23.0,1,0,0,0,0.0,0,-1,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,irish,30.0,23.0,7.0,14,0,0,0,0.0,0,0,0,0,0.0,0,harlequins,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,0.0,1.0,0.0,0.0,0.0,1,1,0,30.0,1,0,0,0,0.0,0,81,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,-1,1.0,0.0,1.0,24.0,1.0,0,0,0,0.0,0,newcastle,30.0,24.0,6.0,14,0,0,0,0.0,0,0,0,0,0.0,0,bath,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81,0.0,1.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,82,1,1,0,27.0,1,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,-1,0.0,0.0,0.0,0.0,0.0,1,0,1,24.0,1,northampton,27.0,24.0,3.0,14,0,0,0,0.0,0,0,0,0,0.0,0,gloucester,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82,0.0,1.0,0.0,0.0,0.0,0,0,0,0.0,0,1,1,0,19.0,1,83,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,1,0,1,11.0,1,-1,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,leicester,19.0,11.0,8.0,14,0,0,0,0.0,0,0,0,0,0.0,0,exeter,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83,0.0,1.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,84,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,-1,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,saracens,17.0,22.0,-5.0,14,0,0,0,0.0,0,1,0,1,22.0,0,wasps,1,1,0,17.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,0.0,1.0,0.0,0.0,0.0,1,1,0,11.0,0,0,0,0,0.0,0,85,1,0,1,14.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,-1,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,gloucester,11.0,14.0,-3.0,15,0,0,0,0.0,0,0,0,0,0.0,0,bath,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,0.0,1.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,86,0,0,0,0.0,0,0,0,0,0.0,0,1,0,1,10.0,1,0,0,0,0.0,0,-1,1.0,1.0,0.0,19.0,1.0,0,0,0,0.0,0,irish,19.0,10.0,9.0,15,0,0,0,0.0,0,0,0,0,0.0,0,newcastle,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,0.0,1.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,87,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,-1,0.0,0.0,0.0,0.0,0.0,1,1,0,24.0,1,sale,24.0,17.0,7.0,15,1,0,1,17.0,1,0,0,0,0.0,0,northampton,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,0.0,1.0,0.0,0.0,0.0,0,0,0,0.0,0,1,0,1,15.0,0,88,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,-1,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,exeter,12.0,15.0,-3.0,15,0,0,0,0.0,0,0,0,0,0.0,0,wasps,1,1,0,12.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,0.0,1.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,89,0,0,0,0.0,0,1,1,0,16.0,1,0,0,0,0.0,0,0,0,0,0.0,0,-1,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,worcester,16.0,14.0,2.0,15,0,0,0,0.0,0,0,0,0,0.0,0,harlequins,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,1.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0
89,0.0,1.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,90,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,1,0,1,20.0,0,-1,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,leicester,19.0,20.0,-1.0,15,0,0,0,0.0,0,1,1,0,19.0,0,saracens,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,0.0,1.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,91,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,-1,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,wasps,46.0,34.0,12.0,16,1,1,0,46.0,1,0,0,0,0.0,0,sale,1,0,1,34.0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,0.0,1.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,92,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,-1,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,saracens,16.0,11.0,5.0,16,0,0,0,0.0,0,1,0,1,11.0,1,worcester,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1.0,1.0,0.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0
92,0.0,1.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,93,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,1,1,0,42.0,1,-1,1.0,0.0,1.0,15.0,1.0,0,0,0,0.0,0,newcastle,42.0,15.0,27.0,16,0,0,0,0.0,0,0,0,0,0.0,0,leicester,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93,0.0,1.0,0.0,0.0,0.0,1,0,1,12.0,0,1,1,0,9.0,0,94,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,-1,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,bath,9.0,12.0,-3.0,16,0,0,0,0.0,0,0,0,0,0.0,0,exeter,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,0.0,1.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,95,1,1,0,29.0,1,1,0,1,23.0,1,0,0,0,0.0,0,0,0,0,0.0,0,-1,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,harlequins,29.0,23.0,6.0,16,0,0,0,0.0,0,0,0,0,0.0,0,gloucester,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,0.0,1.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,96,0,0,0,0.0,0,0,0,0,0.0,0,1,1,0,23.0,0,0,0,0,0.0,0,-1,0.0,0.0,0.0,0.0,0.0,1,0,1,30.0,0,northampton,23.0,30.0,-7.0,16,0,0,0,0.0,0,0,0,0,0.0,0,irish,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96,0.0,1.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,97,0,0,0,0.0,0,1,0,1,9.0,0,0,0,0,0.0,0,0,0,0,0.0,0,-1,1.0,1.0,0.0,9.0,0.0,0,0,0,0.0,0,harlequins,9.0,9.0,0.0,17,0,0,0,0.0,0,0,0,0,0.0,0,newcastle,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97,0.0,1.0,0.0,0.0,0.0,1,1,0,36.0,1,0,0,0,0.0,0,98,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,-1,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,worcester,36.0,17.0,19.0,17,0,0,0,0.0,0,0,0,0,0.0,0,bath,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,1.0,17.0,1.0,0.0,0.0,0.0,0.0,0.0
98,0.0,1.0,0.0,0.0,0.0,0,0,0,0.0,0,1,1,0,37.0,1,99,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,-1,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,sale,37.0,12.0,25.0,17,1,0,1,12.0,1,0,0,0,0.0,0,exeter,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99,0.0,1.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,100,0,0,0,0.0,0,0,0,0,0.0,0,1,0,1,13.0,1,0,0,0,0.0,0,-1,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,irish,18.0,13.0,5.0,17,0,0,0,0.0,0,0,0,0,0.0,0,wasps,1,1,0,18.0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,0.0,1.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,101,1,0,1,3.0,1,0,0,0,0.0,0,0,0,0,0.0,0,1,1,0,36.0,1,-1,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,gloucester,36.0,3.0,33.0,17,0,0,0,0.0,0,0,0,0,0.0,0,leicester,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101,0.0,1.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,102,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,-1,0.0,0.0,0.0,0.0,0.0,1,0,1,12.0,1,northampton,18.0,12.0,6.0,17,0,0,0,0.0,0,1,1,0,18.0,1,saracens,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102,0.0,1.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,103,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,-1,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,saracens,9.0,45.0,-36.0,18,1,1,0,9.0,0,1,0,1,45.0,0,sale,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103,0.0,1.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,104,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,-1,1.0,0.0,1.0,9.0,1.0,0,0,0,0.0,0,newcastle,19.0,9.0,10.0,18,0,0,0,0.0,0,0,0,0,0.0,0,worcester,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1.0,1.0,0.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0
104,0.0,1.0,0.0,0.0,0.0,1,0,1,6.0,1,0,0,0,0.0,0,105,0,0,0,0.0,0,1,1,0,14.0,1,0,0,0,0.0,0,0,0,0,0.0,0,-1,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,bath,14.0,6.0,8.0,18,0,0,0,0.0,0,0,0,0,0.0,0,harlequins,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105,0.0,1.0,0.0,0.0,0.0,0,0,0,0.0,0,1,0,1,28.0,0,106,1,1,0,27.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,-1,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,exeter,27.0,28.0,-1.0,18,0,0,0,0.0,0,0,0,0,0.0,0,gloucester,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106,0.0,1.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,107,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,-1,0.0,0.0,0.0,0.0,0.0,1,1,0,32.0,1,wasps,32.0,15.0,17.0,18,0,0,0,0.0,0,0,0,0,0.0,0,northampton,1,0,1,15.0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107,0.0,1.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,108,0,0,0,0.0,0,0,0,0,0.0,0,1,1,0,32.0,0,1,0,1,41.0,0,-1,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,leicester,32.0,41.0,-9.0,18,0,0,0,0.0,0,0,0,0,0.0,0,irish,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108,0.0,1.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,109,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,1,1,0,43.0,1,-1,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,worcester,43.0,13.0,30.0,19,0,0,0,0.0,0,0,0,0,0.0,0,leicester,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,1.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0
109,0.0,1.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,110,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,-1,1.0,1.0,0.0,22.0,1.0,0,0,0,0.0,0,sale,22.0,19.0,3.0,19,1,0,1,19.0,1,0,0,0,0.0,0,newcastle,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110,0.0,1.0,0.0,0.0,0.0,0,0,0,0.0,0,1,1,0,18.0,1,111,0,0,0,0.0,0,0,0,0,0.0,0,1,0,1,11.0,1,0,0,0,0.0,0,-1,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,irish,18.0,11.0,7.0,19,0,0,0,0.0,0,0,0,0,0.0,0,exeter,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111,0.0,1.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,112,0,0,0,0.0,0,1,0,1,24.0,0,0,0,0,0.0,0,0,0,0,0.0,0,-1,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,harlequins,19.0,24.0,-5.0,19,0,0,0,0.0,0,1,1,0,19.0,0,saracens,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112,0.0,1.0,0.0,0.0,0.0,1,1,0,6.0,0,0,0,0,0.0,0,113,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,-1,0.0,0.0,0.0,0.0,0.0,1,0,1,26.0,0,northampton,6.0,26.0,-20.0,19,0,0,0,0.0,0,0,0,0,0.0,0,bath,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113,0.0,1.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,114,1,0,1,24.0,1,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,-1,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,gloucester,26.0,24.0,2.0,19,0,0,0,0.0,0,0,0,0,0.0,0,wasps,1,1,0,26.0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114,0.0,1.0,0.0,0.0,0.0,1,0,1,9.0,1,0,0,0,0.0,0,115,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,-1,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,bath,16.0,9.0,7.0,20,1,1,0,16.0,1,0,0,0,0.0,0,sale,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115,0.0,1.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,116,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,1,0,1,35.0,0,-1,0.0,0.0,0.0,0.0,0.0,1,1,0,21.0,0,leicester,21.0,35.0,-14.0,20,0,0,0,0.0,0,0,0,0,0.0,0,northampton,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116,0.0,1.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,117,1,1,0,20.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,-1,1.0,0.0,1.0,29.0,0.0,0,0,0,0.0,0,newcastle,20.0,29.0,-9.0,20,0,0,0,0.0,0,0,0,0,0.0,0,gloucester,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
117,0.0,1.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,118,0,0,0,0.0,0,0,0,0,0.0,0,1,1,0,19.0,0,0,0,0,0.0,0,-1,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,saracens,19.0,28.0,-9.0,20,0,0,0,0.0,0,1,0,1,28.0,0,irish,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118,0.0,1.0,0.0,0.0,0.0,0,0,0,0.0,0,1,0,1,31.0,0,119,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,-1,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,exeter,26.0,31.0,-5.0,20,0,0,0,0.0,0,0,0,0,0.0,0,worcester,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,1.0,1.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0
119,0.0,1.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,120,0,0,0,0.0,0,1,1,0,33.0,1,0,0,0,0.0,0,0,0,0,0.0,0,-1,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,wasps,33.0,17.0,16.0,20,0,0,0,0.0,0,0,0,0,0.0,0,harlequins,1,0,1,17.0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120,0.0,1.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,121,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,-1,1.0,1.0,0.0,3.0,0.0,0,0,0,0.0,0,saracens,3.0,9.0,-6.0,21,0,0,0,0.0,0,1,0,1,9.0,0,newcastle,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121,0.0,1.0,0.0,0.0,0.0,1,1,0,17.0,1,0,0,0,0.0,0,122,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,-1,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,wasps,17.0,12.0,5.0,21,0,0,0,0.0,0,0,0,0,0.0,0,bath,1,0,1,12.0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122,0.0,1.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,123,1,1,0,19.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,-1,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,sale,19.0,24.0,-5.0,21,1,0,1,24.0,0,0,0,0,0.0,0,gloucester,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123,0.0,1.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,124,0,0,0,0.0,0,0,0,0,0.0,0,1,0,1,25.0,0,0,0,0,0.0,0,-1,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,irish,16.0,25.0,-9.0,21,0,0,0,0.0,0,0,0,0,0.0,0,worcester,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,1.0,1.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0
124,0.0,1.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,125,0,0,0,0.0,0,1,1,0,33.0,0,0,0,0,0.0,0,1,0,1,43.0,0,-1,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,leicester,33.0,43.0,-10.0,21,0,0,0,0.0,0,0,0,0,0.0,0,harlequins,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
125,0.0,1.0,0.0,0.0,0.0,0,0,0,0.0,0,1,1,0,15.0,0,126,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,-1,0.0,0.0,0.0,0.0,0.0,1,0,1,18.0,0,northampton,15.0,18.0,-3.0,21,0,0,0,0.0,0,0,0,0,0.0,0,exeter,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
126,0.0,1.0,0.0,0.0,0.0,1,0,1,3.0,1,0,0,0,0.0,0,127,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,1,1,0,28.0,1,-1,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,bath,28.0,3.0,25.0,22,0,0,0,0.0,0,0,0,0,0.0,0,leicester,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
127,0.0,1.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,128,1,0,1,18.0,1,0,0,0,0.0,0,1,1,0,52.0,1,0,0,0,0.0,0,-1,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,gloucester,52.0,18.0,34.0,22,0,0,0,0.0,0,0,0,0,0.0,0,irish,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
128,0.0,1.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,129,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,-1,0.0,0.0,0.0,0.0,0.0,1,1,0,42.0,1,worcester,42.0,14.0,28.0,22,0,0,0,0.0,0,0,0,0,0.0,0,northampton,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,1.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0
129,0.0,1.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,130,0,0,0,0.0,0,1,0,1,24.0,0,0,0,0,0.0,0,0,0,0,0.0,0,-1,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,harlequins,10.0,24.0,-14.0,22,1,1,0,10.0,0,0,0,0,0.0,0,sale,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130,0.0,1.0,0.0,0.0,0.0,0,0,0,0.0,0,1,0,1,22.0,1,131,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,-1,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,exeter,40.0,22.0,18.0,22,0,0,0,0.0,0,1,1,0,40.0,1,saracens,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131,0.0,1.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,132,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,-1,1.0,0.0,1.0,14.0,0.0,0,0,0,0.0,0,newcastle,10.0,14.0,-4.0,22,0,0,0,0.0,0,0,0,0,0.0,0,wasps,1,1,0,10.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
